dataset,pdb_id,pocket_rank,druggability_total,druggability_class,volume_A3,centroid_x,centroid_y,centroid_z,num_residues,enclosure_ratio,mean_hydrophobicity,mean_sasa,mean_depth,mean_flexibility,mean_conservation,persistence_score,hbond_donors,hbond_acceptors,mean_electrostatic,gnn_druggability,druggability_cons,druggability_depth,druggability_enclosure,druggability_flex,druggability_hbond,druggability_hydro,druggability_topo,druggability_volume,structure_description,generated_utc,git_commit,tag,pure_gpu_mode,total_runtime_seconds,per_structure_ms,total_structures,gpu,driver,binary_path,binary_sha384,output_file,output_file_sha384,command
cryptobench_2025_GOLDEN,1a95,2,0.28839460015296936,Undruggable,20765.7302832,12.826372093023258,114.04625581395348,27.805720930232567,7,1.0,1.7116279069767442,0.0,0.0,22.99023255813953,0.0,0.4754987359046936,10,9,0.0,0.0,0.0,0.0,1.0,0.2299023255813953,0.4418604651162791,1.7116279069767442,0.4754987359046936,20.7657302832,XPRTASE FROM E. COLI COMPLEXED WITH MG:CPRPP AND GUANINE,2025-12-03T00:52:51.242104150+00:00,1594fcff3a9500e99ff83a3f7f5b792807919ce3,v1.0.0-golden,true,1.702,1702.07,1,NVIDIA GeForce RTX 3060 Laptop GPU,581.15,/mnt/c/Users/Predator/Desktop/PRISM/target/release/prism-lbs,24319172a10085e2a6c67737c27835fc5c4c2c9afa01f81614b8c5cb8a10e99a9139539314fb3dc5560ba25c3faaa246,results/cryptobench_2025_GOLDEN/1a95.json,8b1c71309b3c154fa5e13eda7620e3350b5f10bfcbf4b1ecda5d9cf8d0eed28a8a79ffe22bdffe55567f313cc4c32fbf,./target/release/prism-lbs --input benchmarks/datasets/cryptobench/pdb-files/ --output results/cryptobench_2025_GOLDEN/ --pure-gpu --format json batch --parallel 1
cryptobench_2025_GOLDEN,1a96,1,0.3873076692223549,DifficultTarget,297593.30839024804,25.812035348179606,119.39442912690036,40.67108271474017,381,1.0,-0.2636620714033233,0.0,0.0,31.101689642983416,0.0,0.5316341519355774,574,504,0.0,0.0,0.0,0.0,1.0,0.31101689642983416,0.38105337575114884,-0.2636620714033233,0.5316341519355774,297.59330839024807,XPRTASE FROM E. COLI WITH BOUND CPRPP AND XANTHINE,2025-12-03T00:52:53.292342860+00:00,1594fcff3a9500e99ff83a3f7f5b792807919ce3,v1.0.0-golden,true,1.722,1721.91,1,NVIDIA GeForce RTX 3060 Laptop GPU,581.15,/mnt/c/Users/Predator/Desktop/PRISM/target/release/prism-lbs,24319172a10085e2a6c67737c27835fc5c4c2c9afa01f81614b8c5cb8a10e99a9139539314fb3dc5560ba25c3faaa246,results/cryptobench_2025_GOLDEN/1a96.json,84c66176e1ec835f4f2b3e8906c171d4ea0c06f1b1f7b2618080952aac460254dec669e4babd03ca588ed9cd2b2f98f5,./target/release/prism-lbs --input benchmarks/datasets/cryptobench/pdb-files/ --output results/cryptobench_2025_GOLDEN/ --pure-gpu --format json batch --parallel 1
cryptobench_2025_GOLDEN,1a96,2,0.29177245795726775,Undruggable,5625.726248039994,7.953514285714285,115.36142857142858,25.01477142857143,5,1.0,1.8571428571428577,0.0,0.0,20.277428571428576,0.0,0.4920410215854645,7,8,0.0,0.0,0.0,0.0,1.0,0.20277428571428577,0.42857142857142855,1.8571428571428577,0.4920410215854645,5.625726248039994,XPRTASE FROM E. COLI WITH BOUND CPRPP AND XANTHINE,2025-12-03T00:52:53.292342860+00:00,1594fcff3a9500e99ff83a3f7f5b792807919ce3,v1.0.0-golden,true,1.722,1721.91,1,NVIDIA GeForce RTX 3060 Laptop GPU,581.15,/mnt/c/Users/Predator/Desktop/PRISM/target/release/prism-lbs,24319172a10085e2a6c67737c27835fc5c4c2c9afa01f81614b8c5cb8a10e99a9139539314fb3dc5560ba25c3faaa246,results/cryptobench_2025_GOLDEN/1a96.json,84c66176e1ec835f4f2b3e8906c171d4ea0c06f1b1f7b2618080952aac460254dec669e4babd03ca588ed9cd2b2f98f5,./target/release/prism-lbs --input benchmarks/datasets/cryptobench/pdb-files/ --output results/cryptobench_2025_GOLDEN/ --pure-gpu --format json batch --parallel 1
cryptobench_2025_GOLDEN,1abn,1,0.36676492840051655,DifficultTarget,76599.92300500801,13.384224299065412,15.317607476635517,35.68278504672899,107,1.0,0.1448598130841121,0.0,0.0,15.0,0.0,0.6065456867218018,0,0,0.0,0.0,0.0,0.0,1.0,0.15,0.0,0.1448598130841121,0.6065456867218018,76.59992300500801,THE CRYSTAL STRUCTURE OF THE ALDOSE REDUCTASE NADPH BINARY COMPLEX,2025-12-03T00:52:53.806524978+00:00,1594fcff3a9500e99ff83a3f7f5b792807919ce3,v1.0.0-golden,true,0.186,186.48,1,NVIDIA GeForce RTX 3060 Laptop GPU,581.15,/mnt/c/Users/Predator/Desktop/PRISM/target/release/prism-lbs,24319172a10085e2a6c67737c27835fc5c4c2c9afa01f81614b8c5cb8a10e99a9139539314fb3dc5560ba25c3faaa246,results/cryptobench_2025_GOLDEN/1abn.json,ea775e165e58a63508bb17bd061c6d44e1109841576fb3406f8f626574cf1e2faf4b09f29f945752d8e6cf553d24ff7e,./target/release/prism-lbs --input benchmarks/datasets/cryptobench/pdb-files/ --output results/cryptobench_2025_GOLDEN/ --pure-gpu --format json batch --parallel 1
cryptobench_2025_GOLDEN,1abn,2,0.3008056700229645,DifficultTarget,1261.5234151799996,27.548000000000002,20.592166666666667,33.528,6,1.0,0.9333333333333332,0.0,0.0,15.0,0.0,0.5253092646598816,0,0,0.0,0.0,0.0,0.0,1.0,0.15,0.0,0.9333333333333332,0.5253092646598816,1.2615234151799997,THE CRYSTAL STRUCTURE OF THE ALDOSE REDUCTASE NADPH BINARY COMPLEX,2025-12-03T00:52:53.806524978+00:00,1594fcff3a9500e99ff83a3f7f5b792807919ce3,v1.0.0-golden,true,0.186,186.48,1,NVIDIA GeForce RTX 3060 Laptop GPU,581.15,/mnt/c/Users/Predator/Desktop/PRISM/target/release/prism-lbs,24319172a10085e2a6c67737c27835fc5c4c2c9afa01f81614b8c5cb8a10e99a9139539314fb3dc5560ba25c3faaa246,results/cryptobench_2025_GOLDEN/1abn.json,ea775e165e58a63508bb17bd061c6d44e1109841576fb3406f8f626574cf1e2faf4b09f29f945752d8e6cf553d24ff7e,./target/release/prism-lbs --input benchmarks/datasets/cryptobench/pdb-files/ --output results/cryptobench_2025_GOLDEN/ --pure-gpu --format json batch --parallel 1
cryptobench_2025_GOLDEN,1ad1,1,0.37103259861469273,DifficultTarget,302537.64182399993,20.558844660194193,1.5262410051399182,29.198321530553955,226,1.0,-0.4256996002284405,0.0,0.0,23.550439748714975,0.0,0.5595033168792725,338,349,0.0,0.0,0.0,0.0,1.0,0.23550439748714974,0.3923472301541976,-0.4256996002284405,0.5595033168792725,302.53764182399993,DIHYDROPTEROATE SYNTHETASE (APO FORM) FROM STAPHYLOCOCCUS AUREUS,2025-12-03T00:52:55.337031736+00:00,1594fcff3a9500e99ff83a3f7f5b792807919ce3,v1.0.0-golden,true,1.191,1190.56,1,NVIDIA GeForce RTX 3060 Laptop GPU,581.15,/mnt/c/Users/Predator/Desktop/PRISM/target/release/prism-lbs,24319172a10085e2a6c67737c27835fc5c4c2c9afa01f81614b8c5cb8a10e99a9139539314fb3dc5560ba25c3faaa246,results/cryptobench_2025_GOLDEN/1ad1.json,4c63818d0ca2a5d376c484d66ee131a1e2c1d0c05cad679fab87ddfa27f07fce3602a9ae3f5d2b31adc3a91d4e04f447,./target/release/prism-lbs --input benchmarks/datasets/cryptobench/pdb-files/ --output results/cryptobench_2025_GOLDEN/ --pure-gpu --format json batch --parallel 1
cryptobench_2025_GOLDEN,1ad1,2,0.3406888660043478,DifficultTarget,65436.81959808001,19.63651741293533,-8.380358208955226,24.367850746268658,26,1.0,-0.42636815920398047,0.0,0.0,15.17144278606964,0.0,0.5799654722213745,39,39,0.0,0.0,0.0,0.0,1.0,0.15171442786069642,0.3880597014925373,-0.42636815920398047,0.5799654722213745,65.43681959808,DIHYDROPTEROATE SYNTHETASE (APO FORM) FROM STAPHYLOCOCCUS AUREUS,2025-12-03T00:52:55.337031736+00:00,1594fcff3a9500e99ff83a3f7f5b792807919ce3,v1.0.0-golden,true,1.191,1190.56,1,NVIDIA GeForce RTX 3060 Laptop GPU,581.15,/mnt/c/Users/Predator/Desktop/PRISM/target/release/prism-lbs,24319172a10085e2a6c67737c27835fc5c4c2c9afa01f81614b8c5cb8a10e99a9139539314fb3dc5560ba25c3faaa246,results/cryptobench_2025_GOLDEN/1ad1.json,4c63818d0ca2a5d376c484d66ee131a1e2c1d0c05cad679fab87ddfa27f07fce3602a9ae3f5d2b31adc3a91d4e04f447,./target/release/prism-lbs --input benchmarks/datasets/cryptobench/pdb-files/ --output results/cryptobench_2025_GOLDEN/ --pure-gpu --format json batch --parallel 1
cryptobench_2025_GOLDEN,1ads,1,0.354602736979723,DifficultTarget,111530.132859024,11.726424369747896,32.5885644257703,64.07821428571425,89,1.0,-0.4022408963585424,0.0,0.0,16.688515406162452,0.0,0.587158203125,134,136,0.0,0.0,0.0,0.0,1.0,0.16688515406162452,0.37815126050420167,-0.4022408963585424,0.587158203125,111.53013285902401,AN UNLIKELY SUGAR SUBSTRATE SITE IN THE 1.65 ANGSTROMS STRUCTURE OF THE HUMAN ALDOSE REDUCTASE HOLOENZYME IMPLICATED IN DIABETIC COMPLICATIONS,2025-12-03T00:52:56.283571160+00:00,1594fcff3a9500e99ff83a3f7f5b792807919ce3,v1.0.0-golden,true,0.587,586.92,1,NVIDIA GeForce RTX 3060 Laptop GPU,581.15,/mnt/c/Users/Predator/Desktop/PRISM/target/release/prism-lbs,24319172a10085e2a6c67737c27835fc5c4c2c9afa01f81614b8c5cb8a10e99a9139539314fb3dc5560ba25c3faaa246,results/cryptobench_2025_GOLDEN/1ads.json,9929e41df6b13f6d4d3460f60f398ae90a18f3bb442074aa4815033ea3898ee27b447a89b4887a20c63cb1d3c510ba9f,./target/release/prism-lbs --input benchmarks/datasets/cryptobench/pdb-files/ --output results/cryptobench_2025_GOLDEN/ --pure-gpu --format json batch --parallel 1
cryptobench_2025_GOLDEN,1ads,2,0.3486767493188381,DifficultTarget,34876.440424500004,24.033862385321115,30.495568807339463,76.9640733944954,15,1.0,0.42201834862385346,0.0,0.0,12.763119266055046,0.0,0.5970214605331421,22,19,0.0,0.0,0.0,0.0,1.0,0.12763119266055045,0.3761467889908257,0.42201834862385346,0.5970214605331421,34.876440424500004,AN UNLIKELY SUGAR SUBSTRATE SITE IN THE 1.65 ANGSTROMS STRUCTURE OF THE HUMAN ALDOSE REDUCTASE HOLOENZYME IMPLICATED IN DIABETIC COMPLICATIONS,2025-12-03T00:52:56.283571160+00:00,1594fcff3a9500e99ff83a3f7f5b792807919ce3,v1.0.0-golden,true,0.587,586.92,1,NVIDIA GeForce RTX 3060 Laptop GPU,581.15,/mnt/c/Users/Predator/Desktop/PRISM/target/release/prism-lbs,24319172a10085e2a6c67737c27835fc5c4c2c9afa01f81614b8c5cb8a10e99a9139539314fb3dc5560ba25c3faaa246,results/cryptobench_2025_GOLDEN/1ads.json,9929e41df6b13f6d4d3460f60f398ae90a18f3bb442074aa4815033ea3898ee27b447a89b4887a20c63cb1d3c510ba9f,./target/release/prism-lbs --input benchmarks/datasets/cryptobench/pdb-files/ --output results/cryptobench_2025_GOLDEN/ --pure-gpu --format json batch --parallel 1
cryptobench_2025_GOLDEN,1ai2,1,0.36308976188302045,DifficultTarget,191230.59502294802,-86.13320342089172,-65.73191264508246,11.568822235797175,205,1.0,-0.6945021380574291,0.0,0.0,19.146621869273037,0.0,0.5797399282455444,320,292,0.0,0.0,0.0,0.0,1.0,0.19146621869273037,0.37385461209529625,-0.6945021380574291,0.5797399282455444,191.23059502294802,"ISOCITRATE DEHYDROGENASE COMPLEXED WITH ISOCITRATE, NADP+, AND CALCIUM (FLASH-COOLED)",2025-12-03T00:52:57.710892441+00:00,1594fcff3a9500e99ff83a3f7f5b792807919ce3,v1.0.0-golden,true,1.092,1092.03,1,NVIDIA GeForce RTX 3060 Laptop GPU,581.15,/mnt/c/Users/Predator/Desktop/PRISM/target/release/prism-lbs,24319172a10085e2a6c67737c27835fc5c4c2c9afa01f81614b8c5cb8a10e99a9139539314fb3dc5560ba25c3faaa246,results/cryptobench_2025_GOLDEN/1ai2.json,f0278fce408ac18677dd7129ad8df1785ea68285a334487d1afe359536eed36f2a52fbf70fd253545290dfc2456f2195,./target/release/prism-lbs --input benchmarks/datasets/cryptobench/pdb-files/ --output results/cryptobench_2025_GOLDEN/ --pure-gpu --format json batch --parallel 1
cryptobench_2025_GOLDEN,1ai2,2,0.2921240299940109,Undruggable,94310.81865719998,-77.54270370370371,-69.81795061728396,2.049790123456791,10,1.0,-0.5135802469135802,0.0,0.0,17.788641975308636,0.0,0.4988769590854645,13,15,0.0,0.0,0.0,0.0,1.0,0.17788641975308636,0.345679012345679,-0.5135802469135802,0.4988769590854645,94.31081865719999,"ISOCITRATE DEHYDROGENASE COMPLEXED WITH ISOCITRATE, NADP+, AND CALCIUM (FLASH-COOLED)",2025-12-03T00:52:57.710892441+00:00,1594fcff3a9500e99ff83a3f7f5b792807919ce3,v1.0.0-golden,true,1.092,1092.03,1,NVIDIA GeForce RTX 3060 Laptop GPU,581.15,/mnt/c/Users/Predator/Desktop/PRISM/target/release/prism-lbs,24319172a10085e2a6c67737c27835fc5c4c2c9afa01f81614b8c5cb8a10e99a9139539314fb3dc5560ba25c3faaa246,results/cryptobench_2025_GOLDEN/1ai2.json,f0278fce408ac18677dd7129ad8df1785ea68285a334487d1afe359536eed36f2a52fbf70fd253545290dfc2456f2195,./target/release/prism-lbs --input benchmarks/datasets/cryptobench/pdb-files/ --output results/cryptobench_2025_GOLDEN/ --pure-gpu --format json batch --parallel 1
cryptobench_2025_GOLDEN,1ak1,1,0.37108292430639267,DifficultTarget,124177.362930621,7.527553651266768,26.581537257824145,13.072238450074547,163,1.0,-1.0536512667660225,0.0,0.0,25.144858420268275,0.0,0.5520592331886292,266,264,0.0,0.0,0.0,0.0,1.0,0.25144858420268273,0.3949329359165425,-1.0536512667660225,0.5520592331886292,124.177362930621,FERROCHELATASE FROM BACILLUS SUBTILIS,2025-12-03T00:53:00.901249974+00:00,1594fcff3a9500e99ff83a3f7f5b792807919ce3,v1.0.0-golden,true,0.905,905.47,1,NVIDIA GeForce RTX 3060 Laptop GPU,581.15,/mnt/c/Users/Predator/Desktop/PRISM/target/release/prism-lbs,24319172a10085e2a6c67737c27835fc5c4c2c9afa01f81614b8c5cb8a10e99a9139539314fb3dc5560ba25c3faaa246,results/cryptobench_2025_GOLDEN/1ak1.json,72b48e91c5f328eac8ce3d51e74eefd13d4e3b93b6ba5becbdf993ae449a14455d5e0a46797a4af8368ce020db463cd8,./target/release/prism-lbs --input benchmarks/datasets/cryptobench/pdb-files/ --output results/cryptobench_2025_GOLDEN/ --pure-gpu --format json batch --parallel 1
